"","GC=F.Open","GC=F.High","GC=F.Low","GC=F.Close","GC=F.Volume","GC=F.Adjusted"
"1239",1461.59997558594,1480.40002441406,1459.5,1478.19995117188,1460,1478.19995117188
"1240",1477.5,1483.40002441406,1471.19995117188,1474,613,1474
"1241",1474.69995117188,1478,1472.30004882812,1476.90002441406,907,1476.90002441406
"1242",1475,1476,1458.19995117188,1459.09997558594,899,1459.09997558594
"1243",1458.80004882812,1464.19995117188,1458.59997558594,1459.30004882812,1461,1459.30004882812
"1244",1460.69995117188,1467.19995117188,1460.69995117188,1462.59997558594,367,1462.59997558594
"1245",1463.09997558594,1475.40002441406,1463.09997558594,1469.40002441406,393,1469.40002441406
"1246",1475.09997558594,1483.90002441406,1463.69995117188,1466.69995117188,955,1466.69995117188
"1247",1463.09997558594,1475.90002441406,1463.09997558594,1475.59997558594,468,1475.59997558594
"1248",1473.80004882812,1475.30004882812,1473.80004882812,1475,99,1475
"1249",1474.09997558594,1476.90002441406,1474,1474.59997558594,410,1474.59997558594
"1250",1472.59997558594,1472.59997558594,1472.59997558594,1472.59997558594,250,1472.59997558594
"1251",1475.90002441406,1478.90002441406,1473.30004882812,1478.19995117188,319,1478.19995117188
"1252",1476.69995117188,1478.09997558594,1474.69995117188,1474.69995117188,118,1474.69995117188
"1253",1482.30004882812,1482.5,1479.90002441406,1482.5,391,1482.5
"1254",1488.69995117188,1499.09997558594,1488.69995117188,1499.09997558594,52,1499.09997558594
"1255",1505.19995117188,1512.30004882812,1505,1509.30004882812,126,1509.30004882812
"1256",1513.80004882812,1513.80004882812,1513.80004882812,1513.80004882812,839,1513.80004882812
"1257",1512.59997558594,1515.09997558594,1510,1514.5,446,1514.5
"1258",1513.80004882812,1523.40002441406,1513.80004882812,1519.5,301,1519.5
"1259",1518.09997558594,1528.69995117188,1518,1524.5,214,1524.5
"1260",1530.09997558594,1552.69995117188,1530.09997558594,1549.19995117188,107,1549.19995117188
"1261",1580,1580,1560.40002441406,1566.19995117188,416,1566.19995117188
"1262",1558.30004882812,1576.30004882812,1558.30004882812,1571.80004882812,47,1571.80004882812
"1263",1579.69995117188,1604.19995117188,1552.30004882812,1557.40002441406,236,1557.40002441406
"1264",1555.69995117188,1555.69995117188,1543.30004882812,1551.69995117188,54,1551.69995117188
"1265",1551.19995117188,1558.80004882812,1545.40002441406,1557.5,16,1557.5
"1266",1557.40002441406,1558,1548.40002441406,1548.40002441406,48,1548.40002441406
"1267",1546.69995117188,1546.69995117188,1534.90002441406,1542.40002441406,32,1542.40002441406
"1268",1548,1553.90002441406,1545.59997558594,1552.09997558594,11,1552.09997558594
"1269",1555.69995117188,1556.09997558594,1548.5,1549,98,1549
"1270",1554.09997558594,1558.80004882812,1553.59997558594,1558.80004882812,108,1558.80004882812
"1271",1559.30004882812,1566.19995117188,1551,1556.40002441406,45,1556.40002441406
"1272",1549.80004882812,1557.09997558594,1549.80004882812,1555.30004882812,42,1555.30004882812
"1273",1553.09997558594,1564.59997558594,1552.19995117188,1564.59997558594,15,1564.59997558594
"1274",1556.30004882812,1571.09997558594,1556.30004882812,1571.09997558594,43,1571.09997558594
"1275",1584.30004882812,1584.5,1576.80004882812,1576.80004882812,22,1576.80004882812
"1276",1576.40002441406,1576.40002441406,1569.19995117188,1569.19995117188,3,1569.19995117188
"1277",1569.80004882812,1569.80004882812,1569.80004882812,1569.80004882812,251274,1569.80004882812
"1278",1576.80004882812,1585,1571.40002441406,1583.5,62336,1583.5
"1279",1573.40002441406,1589,1570,1582.90002441406,1095,1582.90002441406
"1280",1592.90002441406,1593.30004882812,1568.19995117188,1577.19995117188,1062,1577.19995117188
"1281",1577.69995117188,1577.69995117188,1547.80004882812,1550.40002441406,978,1550.40002441406
"1282",1553.19995117188,1560.69995117188,1547.69995117188,1557.80004882812,1305,1557.80004882812
"1283",1553.59997558594,1565.59997558594,1551.59997558594,1565.09997558594,110,1565.09997558594
"1284",1564.90002441406,1571.90002441406,1560.5,1568.59997558594,431,1568.59997558594
"1285",1569.30004882812,1574.69995117188,1568.59997558594,1574.69995117188,128,1574.69995117188
"1286",1570.90002441406,1571.09997558594,1561.90002441406,1565.59997558594,440,1565.59997558594
"1287",1565.19995117188,1568.69995117188,1561,1567.40002441406,36,1567.40002441406
"1288",1570.19995117188,1575.09997558594,1570.19995117188,1575.09997558594,74,1575.09997558594
"1289",1575.80004882812,1582.69995117188,1574.80004882812,1582.69995117188,68,1582.69995117188
"1290",1579.80004882812,1604.30004882812,1579.80004882812,1600,310,1600
"1291",1600.59997558594,1610.5,1599.69995117188,1607.5,542,1607.5
"1292",1606.5,1621,1603,1616.59997558594,117,1616.59997558594
"1293",1619.30004882812,1645,1619.30004882812,1644.59997558594,186,1644.59997558594
"1294",1657,1686.59997558594,1650,1672.40002441406,435,1672.40002441406
"1295",1645.09997558594,1653.69995117188,1632.30004882812,1646.90002441406,409,1646.90002441406
"1296",1644,1648.09997558594,1636.40002441406,1640,1990,1640
"1297",1641.09997558594,1658,1638.5,1640,707,1640
"1298",1640.30004882812,1642.5,1564.09997558594,1564.09997558594,289,1564.09997558594
"1299",1583.90002441406,1608.30004882812,1574.30004882812,1592.30004882812,537,1592.30004882812
"1300",1594.5,1645.30004882812,1594,1642.09997558594,610,1642.09997558594
"1301",1645.40002441406,1645.90002441406,1631.30004882812,1641.09997558594,83,1641.09997558594
"1302",1637.30004882812,1672.90002441406,1637.19995117188,1666.40002441406,154,1666.40002441406
"1303",1670.80004882812,1686.19995117188,1647.19995117188,1670.80004882812,175,1670.80004882812
"1304",1696.09997558594,1701.59997558594,1657.69995117188,1674.5,161,1674.5
"1305",1671.59997558594,1674.59997558594,1643,1659.09997558594,48,1659.09997558594
"1306",1656.59997558594,1666.5,1635,1641.40002441406,47,1641.40002441406
"1307",1637,1647.5,1566.40002441406,1589.30004882812,256,1589.30004882812
"1308",1574.90002441406,1589.80004882812,1513.80004882812,1515.69995117188,89,1515.69995117188
"1309",1569.09997558594,1569.09997558594,1452.09997558594,1485.90002441406,193,1485.90002441406
"1310",1469.30004882812,1537.69995117188,1469.30004882812,1524.90002441406,122,1524.90002441406
"1311",1537.5,1542,1477.30004882812,1477.30004882812,333,1477.30004882812
"1312",1481.5,1491.59997558594,1471,1478.59997558594,262,1478.59997558594
"1313",1483.5,1484,1483.5,1484,14,1484
"1314",1505.30004882812,1567,1490.19995117188,1567,51,1567
"1315",1592.69995117188,1685.5,1592.69995117188,1660.19995117188,442,1660.19995117188
"1316",1676.5,1676.5,1631.09997558594,1632.30004882812,476,1632.30004882812
"1317",1660.5,1660.5,1650.09997558594,1650.09997558594,3,1650.09997558594
"1318",1623.90002441406,1623.90002441406,1623.90002441406,1623.90002441406,100638,1623.90002441406
"1319",1641.19995117188,1652.80004882812,1607.19995117188,1622,16389,1622
"1320",1618.69995117188,1621,1576,1583.40002441406,2874,1583.40002441406
"1321",1570,1600,1570,1578.19995117188,2158,1578.19995117188
"1322",1590.90002441406,1631.19995117188,1586,1625.69995117188,1294,1625.69995117188
"1323",1624.5,1636,1619.80004882812,1633.69995117188,643,1633.69995117188
"1324",1629.09997558594,1696.69995117188,1625.90002441406,1677,1063,1677
"1325",1695.69995117188,1724.40002441406,1658,1664.80004882812,1144,1664.80004882812
"1326",1669.69995117188,1677,1662.5,1665.40002441406,747,1665.40002441406
"1327",1662.69995117188,1736.19995117188,1662.69995117188,1736.19995117188,825,1736.19995117188
"1328",1722,1756.80004882812,1710.69995117188,1744.80004882812,696,1744.80004882812
"1329",1756.80004882812,1775,1739.5,1756.69995117188,675,1756.69995117188
"1330",1739.40002441406,1744.90002441406,1722.69995117188,1727.19995117188,642,1727.19995117188
"1331",1731,1750.59997558594,1715,1720.40002441406,162,1720.40002441406
"1332",1715.69995117188,1725,1684.90002441406,1689.19995117188,223,1689.19995117188
"1333",1686,1701.59997558594,1680,1701.59997558594,106,1701.59997558594
"1334",1697,1707.09997558594,1659.90002441406,1678.19995117188,666,1678.19995117188
"1335",1696,1728.69995117188,1684.80004882812,1728.69995117188,453,1728.69995117188
"1336",1734,1745.09997558594,1733.30004882812,1733.30004882812,482,1733.30004882812
"1337",1744,1744,1714.5,1723.5,221,1723.5
"1338",1731.90002441406,1731.90002441406,1711.90002441406,1711.90002441406,169,1711.90002441406
"1339",1716.59997558594,1716.59997558594,1707.09997558594,1710.5,1255,1710.5
"1340",1710,1713.5,1702,1703.40002441406,373,1703.40002441406
"1341",1719.30004882812,1719.30004882812,1680.80004882812,1684.19995117188,327,1684.19995117188
"1342",1686.59997558594,1701.5,1670.5,1694.5,337,1694.5
"1343",1702.59997558594,1709,1699.59997558594,1706.90002441406,320,1706.90002441406
"1344",1701.5,1704.40002441406,1697.19995117188,1704.40002441406,82,1704.40002441406
"1345",1704,1704,1684.19995117188,1684.19995117188,469,1684.19995117188
"1346",1686.19995117188,1721.80004882812,1685.59997558594,1721.80004882812,853,1721.80004882812
"1347",1726.19995117188,1728.90002441406,1703.80004882812,1709.90002441406,330,1709.90002441406
"1348",1702.30004882812,1704.5,1690.19995117188,1695.30004882812,749,1695.30004882812
"1349",1699.30004882812,1713.09997558594,1699.30004882812,1704.40002441406,324,1704.40002441406
"1350",1702,1721.30004882812,1701.90002441406,1713.90002441406,431,1713.90002441406
"1351",1724.30004882812,1743.09997558594,1720.5,1738.09997558594,672,1738.09997558594
"1352",1739.69995117188,1753.40002441406,1739.69995117188,1753.40002441406,719,1753.40002441406
"1353",1755.69995117188,1770.5,1731.80004882812,1731.80004882812,229,1731.80004882812
"1354",1744.19995117188,1749.5,1744.19995117188,1744.19995117188,167,1744.19995117188
"1355",1751.59997558594,1752.09997558594,1745.59997558594,1750.59997558594,16,1750.59997558594
"1356",1746.80004882812,1746.80004882812,1720.5,1720.5,528,1720.5
"1357",1726.59997558594,1734.59997558594,1726.59997558594,1734.59997558594,6,1734.59997558594
"1358",1726.40002441406,1726.40002441406,1704.80004882812,1704.80004882812,39,1704.80004882812
"1359",1685.59997558594,1710.30004882812,1685.59997558594,1710.30004882812,137416,1710.30004882812
"1360",1709.30004882812,1727.80004882812,1705,1713.30004882812,23355,1713.30004882812
"1361",1718.80004882812,1738.30004882812,1715.09997558594,1736.90002441406,1526,1736.90002441406
"1362",1740.40002441406,1747,1727.09997558594,1737.80004882812,871,1737.80004882812
"1363",1743,1745.5,1721.80004882812,1725.19995117188,741,1725.19995117188
"1364",1726.30004882812,1726.30004882812,1684.5,1697.80004882812,2755,1697.80004882812
"1365",1694.5,1718.90002441406,1694.5,1718.90002441406,807,1718.90002441406
"1366",1711.80004882812,1711.80004882812,1668.59997558594,1676.19995117188,1502,1676.19995117188
"1367",1679.09997558594,1699.40002441406,1675.90002441406,1698.30004882812,587,1698.30004882812
"1368",1694.59997558594,1720.90002441406,1692,1714.69995117188,690,1714.69995117188
"1369",1716.09997558594,1740.80004882812,1711.90002441406,1713.30004882812,718,1713.30004882812
"1370",1737.19995117188,1744.09997558594,1720,1732,347,1732
"1371",1724.90002441406,1743,1724.90002441406,1729.30004882812,318,1729.30004882812
"1372",1730,1730,1703.30004882812,1720.30004882812,188,1720.30004882812
"1373",1726.30004882812,1729.59997558594,1722.40002441406,1729.59997558594,22,1729.59997558594
"1374",1714.69995117188,1729.19995117188,1714.69995117188,1729.19995117188,51,1729.19995117188
"1375",1730.5,1734.09997558594,1717.30004882812,1724.80004882812,110,1724.80004882812
"1376",1723.69995117188,1750.69995117188,1723.5,1745.90002441406,1329,1745.90002441406
"1377",1755.19995117188,1767.59997558594,1750.5,1756.69995117188,1356,1756.69995117188
"1378",1755.40002441406,1776.30004882812,1754.19995117188,1772.09997558594,666,1772.09997558594
"1379",1778.30004882812,1783.09997558594,1764.5,1765.80004882812,961,1765.80004882812
"1380",1761.69995117188,1764.80004882812,1759.80004882812,1762.09997558594,207,1762.09997558594
"1381",1766,1772.5,1764.69995117188,1772.5,640,1772.5
"1382",1779.80004882812,1780.19995117188,1774.30004882812,1774.80004882812,584,1774.80004882812
"1383",1777.30004882812,1793.19995117188,1774.40002441406,1793,986,1793
"1384",1793.59997558594,1798,1765.80004882812,1773.19995117188,331,1773.19995117188
"1385",1773.40002441406,1784,1768.69995117188,1784,215,1784
"1386",1788.19995117188,1790.09997558594,1788.19995117188,1788.5,172,1788.5
"1387",1789.30004882812,1804.19995117188,1783.30004882812,1804.19995117188,751,1804.19995117188
"1388",1801.5,1817.90002441406,1801.5,1815.5,209,1815.5
"1389",1816.09997558594,1819.80004882812,1799.19995117188,1799.19995117188,396,1799.19995117188
"1390",1805.5,1805.5,1797.69995117188,1798.19995117188,236,1798.19995117188
"1391",1805,1811,1805,1811,164,1811
"1392",1791,1811.5,1791,1810.59997558594,339,1810.59997558594
"1393",1806.09997558594,1813.5,1806.09997558594,1811.40002441406,167,1811.40002441406
"1394",1810.90002441406,1810.90002441406,1794.30004882812,1798.69995117188,146,1798.69995117188
"1395",1798.5,1810.09997558594,1798.5,1808.30004882812,24,1808.30004882812
"1396",1807,1817.30004882812,1807,1815.90002441406,89,1815.90002441406
"1397",1822,1842.40002441406,1822,1842.40002441406,117,1842.40002441406
"1398",1858.09997558594,1867,1854.69995117188,1864.09997558594,213,1864.09997558594
"1399",1868.69995117188,1890.30004882812,1868.5,1889.09997558594,133,1889.09997558594
"1400",1884.30004882812,1897.30004882812,1884.30004882812,1897.30004882812,474,1897.30004882812
"1401",1901.69995117188,1938,1901.5,1931,364,1931
"1402",1931.5,1944.69995117188,1928.59997558594,1944.69995117188,825,1944.69995117188
"1403",1953.19995117188,1953.5,1952.59997558594,1953.5,209835,1953.5
"1404",1963.40002441406,1965.09997558594,1930,1942.30004882812,28853,1942.30004882812
"1405",1948.59997558594,1981.09997558594,1948,1962.80004882812,2914,1962.80004882812
"1406",1984.30004882812,1984.30004882812,1955.5,1966,683,1966
"1407",1971,2016.19995117188,1968.80004882812,2001.19995117188,2010,2001.19995117188
"1408",2024,2050.19995117188,2011,2031.09997558594,1422,2031.09997558594
"1409",2045.5,2063,2040,2051.5,294,2051.5
"1410",2040.09997558594,2055,2009.59997558594,2010.09997558594,808,2010.09997558594
"1411",2026.40002441406,2043.80004882812,2017.5,2024.40002441406,233,2024.40002441406
"1412",2012.40002441406,2016,1904,1932.59997558594,971,1932.59997558594
"1413",1923,1946.59997558594,1871.59997558594,1934.90002441406,404,1934.90002441406
"1414",1921.5,1957.40002441406,1916.90002441406,1956.69995117188,71,1956.69995117188
"1415",1938.69995117188,1947.40002441406,1937,1937,201,1937
"1416",1949.59997558594,1985,1949.59997558594,1985,97,1985
"1417",2001.09997558594,2002.80004882812,1972.09997558594,1999.40002441406,92,1999.40002441406
"1418",1980,1980,1938.69995117188,1958.69995117188,347,1958.69995117188
"1419",1941.19995117188,1948.30004882812,1922.30004882812,1933.80004882812,106,1933.80004882812
"1420",1941,1945,1908.90002441406,1934.59997558594,184,1934.59997558594
"1421",1930.19995117188,1940,1922.19995117188,1927.69995117188,85,1927.69995117188
"1422",1927.5,1928.5,1911.80004882812,1911.80004882812,176,1911.80004882812
"1423",1909.69995117188,1950.80004882812,1909.69995117188,1940.69995117188,287,1940.69995117188
"1424",1948.90002441406,1972.5,1921.59997558594,1921.59997558594,2303,1921.59997558594
"1425",1927.09997558594,1971.30004882812,1922.5,1964.59997558594,778,1964.59997558594
"1426",1970,1971.30004882812,1953.30004882812,1967.59997558594,158,1967.59997558594
"1427",1961.69995117188,1986.30004882812,1961.69995117188,1968.19995117188,186,1968.19995117188
"1428",1967.30004882812,1967.30004882812,1934.40002441406,1934.40002441406,71,1934.40002441406
"1429",1937.09997558594,1938.80004882812,1923,1927.59997558594,179,1927.59997558594
"1430",1927.90002441406,1939.69995117188,1917.69995117188,1923.90002441406,607,1923.90002441406
"1431",1930.90002441406,1937.90002441406,1903.09997558594,1933,271,1933
"1432",1926.90002441406,1946.19995117188,1924.59997558594,1944.69995117188,219,1944.69995117188
"1433",1944.09997558594,1962.69995117188,1944.09997558594,1954.19995117188,722,1954.19995117188
"1434",1944,1949.5,1937.80004882812,1937.80004882812,73,1937.80004882812
"1435",1946.30004882812,1953.09997558594,1943,1953.09997558594,55,1953.09997558594
"1436",1955.80004882812,1968.5,1955.80004882812,1956.30004882812,74,1956.30004882812
"1437",1961.30004882812,1961.40002441406,1956.69995117188,1960.19995117188,124,1960.19995117188
"1438",1939,1946,1933.69995117188,1940,67,1940
"1439",1950.5,1952.09997558594,1949,1952.09997558594,38,1952.09997558594
"1440",1946.19995117188,1946.19995117188,1883.40002441406,1901.19995117188,52,1901.19995117188
"1441",1913.09997558594,1913.09997558594,1898.59997558594,1898.59997558594,331,1898.59997558594
"1442",1875.5,1875.5,1859.90002441406,1859.90002441406,5,1859.90002441406
"1443",1851.5,1868.30004882812,1851.5,1868.30004882812,365,1868.30004882812
"1444",1856.30004882812,1857.69995117188,1856.30004882812,1857.69995117188,4,1857.69995117188
"1445",1872.80004882812,1872.80004882812,1872.80004882812,1872.80004882812,10455,1872.80004882812
"1446",1876.5,1895.40002441406,1872.40002441406,1894.30004882812,3283,1894.30004882812
"1447",1893,1899.69995117188,1879.80004882812,1887.5,600,1887.5
"1448",1884.09997558594,1909.59997558594,1882.5,1908.40002441406,730,1908.40002441406
"1449",1893.90002441406,1913,1893.90002441406,1900.19995117188,530,1900.19995117188
"1450",1898.90002441406,1915.59997558594,1884.69995117188,1912.5,1360,1912.5
"1451",1906.59997558594,1918,1874.40002441406,1901.09997558594,968,1901.09997558594
"1452",1874.09997558594,1889.80004882812,1873.09997558594,1883.59997558594,50,1883.59997558594
"1453",1893,1893,1882.69995117188,1888.59997558594,348,1888.59997558594
"1454",1909.30004882812,1929.09997558594,1905.09997558594,1919.5,580,1919.5
"1455",1924,1926.5,1921.59997558594,1922.5,96,1922.5
"1456",1921.90002441406,1922.19995117188,1887,1888.5,191,1888.5
"1457",1889.69995117188,1910.80004882812,1882.5,1901.30004882812,33,1901.30004882812
"1458",1897.30004882812,1906.30004882812,1889.59997558594,1903.19995117188,254,1903.19995117188
"1459",1898.5,1900.80004882812,1898.5,1900.80004882812,53,1900.80004882812
"1460",1907.30004882812,1907.80004882812,1899.5,1906.40002441406,43,1906.40002441406
"1461",1901.30004882812,1910.40002441406,1896.09997558594,1910.40002441406,329,1910.40002441406
"1462",1913.59997558594,1927.30004882812,1913.59997558594,1924.59997558594,1202,1924.59997558594
"1463",1924.30004882812,1924.30004882812,1898.19995117188,1901.09997558594,899,1901.09997558594
"1464",1899.90002441406,1913.30004882812,1896.19995117188,1902,287,1902
"1465",1895.5,1907,1893.5,1902.69995117188,242,1902.69995117188
"1466",1904.59997558594,1908.80004882812,1904.40002441406,1908.80004882812,176,1908.80004882812
"1467",1870.90002441406,1876.19995117188,1870.90002441406,1876.19995117188,277,1876.19995117188
"1468",1876.09997558594,1879.80004882812,1858.80004882812,1865.59997558594,240,1865.59997558594
"1469",1862.80004882812,1886.59997558594,1862.80004882812,1877.40002441406,725,1877.40002441406
"1470",1872.90002441406,1894.69995117188,1872.90002441406,1890.40002441406,190,1890.40002441406
"1471",1891.5,1908.5,1891.5,1908.5,712,1908.5
"1472",1893.80004882812,1907,1885.30004882812,1894.59997558594,782,1894.59997558594
"1473",1901.69995117188,1948,1901.69995117188,1945.30004882812,135,1945.30004882812
"1474",1940.80004882812,1958.80004882812,1940.80004882812,1950.30004882812,304,1950.30004882812
"1475",1955.59997558594,1963.19995117188,1847.09997558594,1853.19995117188,745,1853.19995117188
"1476",1879.30004882812,1885.30004882812,1871.19995117188,1875.40002441406,276,1875.40002441406
"1477",1878.80004882812,1878.80004882812,1855.5,1860.69995117188,222,1860.69995117188
"1478",1869,1878.5,1866.59997558594,1872.59997558594,220,1872.59997558594
"1479",1877,1890.09997558594,1876.80004882812,1885.69995117188,240,1885.69995117188
"1480",1874.59997558594,1887.30004882812,1871,1887.30004882812,6,1887.30004882812
"1481",1888.40002441406,1888.40002441406,1884.5,1884.5,59,1884.5
"1482",1873.5,1873.5,1873.5,1873.5,152,1873.5
"1483",1865.80004882812,1865.80004882812,1856,1861.09997558594,59,1861.09997558594
"1484",1871.19995117188,1872.59997558594,1871.19995117188,1872.59997558594,1900,1872.59997558594
"1485",1834.80004882812,1837.80004882812,1829.19995117188,1837.80004882812,843,1837.80004882812
"1486",1829.30004882812,1829.30004882812,1799.30004882812,1804.80004882812,1041,1804.80004882812
"1487",1801.40002441406,1805.69995117188,1801.40002441406,1805.69995117188,205754,1805.69995117188
"1488",1806.09997558594,1817,1770.69995117188,1781.90002441406,71804,1781.90002441406
"1489",1785,1787.19995117188,1762.30004882812,1775.69995117188,3145,1775.69995117188
"1490",1775,1815.90002441406,1774.90002441406,1814.09997558594,1859,1814.09997558594
"1491",1811.30004882812,1830,1807.80004882812,1825.69995117188,771,1825.69995117188
"1492",1829.19995117188,1842,1825.30004882812,1836.80004882812,1765,1836.80004882812
"1493",1840.69995117188,1847.59997558594,1828.19995117188,1835.90002441406,1213,1835.90002441406
"1494",1836.5,1866.90002441406,1820.80004882812,1861.80004882812,1427,1861.80004882812
"1495",1863,1875.80004882812,1861.80004882812,1870.80004882812,121,1870.80004882812
"1496",1867.09997558594,1867.09997558594,1827,1834.59997558594,215,1834.59997558594
"1497",1833.19995117188,1849.09997558594,1828,1833.59997558594,177,1833.59997558594
"1498",1838.5,1846,1829.09997558594,1839.80004882812,109,1839.80004882812
"1499",1835.5,1835.69995117188,1822.69995117188,1828.69995117188,258,1828.69995117188
"1500",1833.5,1853.59997558594,1833.19995117188,1852.30004882812,961,1852.30004882812
"1501",1856.5,1864.69995117188,1850.5,1856.09997558594,1090,1856.09997558594
"1502",1874.19995117188,1896.19995117188,1874.19995117188,1887.19995117188,414,1887.19995117188
"1503",1882.40002441406,1889.5,1882.30004882812,1885.69995117188,276,1885.69995117188
"1504",1884.80004882812,1908,1869.09997558594,1879.19995117188,136,1879.19995117188
"1505",1882.19995117188,1882.19995117188,1861,1866.59997558594,233,1866.59997558594
"1506",1867,1878.80004882812,1864.5,1874.69995117188,82,1874.69995117188
"1507",1877.30004882812,1879.90002441406,1875.69995117188,1879.90002441406,46,1879.90002441406
"1508",1895.5,1895.80004882812,1873.69995117188,1877.19995117188,75,1877.19995117188
"1509",1881.30004882812,1881.30004882812,1879.69995117188,1879.69995117188,343,1879.69995117188
"1510",1879.90002441406,1895.80004882812,1877.30004882812,1891,444,1891
"1511",1897,1901.30004882812,1892.69995117188,1893.09997558594,127,1893.09997558594
"1512",1912.19995117188,1945.09997558594,1912.19995117188,1944.69995117188,154,1944.69995117188
"1513",1941.69995117188,1952.69995117188,1941.30004882812,1952.69995117188,113,1952.69995117188
"1514",1952,1959.90002441406,1901.5,1906.90002441406,331,1906.90002441406
"1515",1922.59997558594,1926.69995117188,1912,1912.30004882812,122,1912.30004882812
"1516",1908,1908,1834.09997558594,1834.09997558594,60,1834.09997558594
"1517",1826.5,1849.59997558594,1826.5,1849.59997558594,20,1849.59997558594
"1518",1849,1859.69995117188,1839.40002441406,1842.90002441406,176,1842.90002441406
"1519",1858,1858.59997558594,1853.59997558594,1853.59997558594,189,1853.59997558594
"1520",1836.69995117188,1850.69995117188,1836.69995117188,1850.30004882812,149,1850.30004882812
"1521",1829.40002441406,1829.40002441406,1825,1829.30004882812,31,1829.30004882812
"1522",1802,1842.90002441406,1802,1839.5,13,1839.5
"1523",1847.80004882812,1866.59997558594,1844.40002441406,1865.90002441406,16,1865.90002441406
"1524",1865.30004882812,1868,1865.30004882812,1865.30004882812,6,1865.30004882812
"1525",1854.90002441406,1855.69995117188,1852.69995117188,1855.69995117188,8,1855.69995117188
"1526",1864.69995117188,1864.69995117188,1851.80004882812,1854.90002441406,26,1854.90002441406
"1527",1855.80004882812,1855.80004882812,1850.69995117188,1850.69995117188,59,1850.69995117188
"1528",1844.90002441406,1844.90002441406,1844.90002441406,1844.90002441406,195540,1844.90002441406
"1529",1843.40002441406,1862.90002441406,1831.5,1837.90002441406,27283,1837.90002441406
"1530",1842,1876,1838.69995117188,1847.30004882812,1634,1847.30004882812
"1531",1866.59997558594,1871.90002441406,1850,1860.80004882812,1494,1860.80004882812
"1532",1859.59997558594,1861.30004882812,1827.59997558594,1830.5,1293,1830.5
"1533",1834.80004882812,1842.40002441406,1829.80004882812,1832.19995117188,1195,1832.19995117188
"1534",1832.19995117188,1832.19995117188,1782.80004882812,1788.90002441406,2375,1788.90002441406
"1535",1794.30004882812,1813.5,1790.90002441406,1810.90002441406,1278,1810.90002441406
"1536",1816.30004882812,1836.69995117188,1809,1831.90002441406,254,1831.90002441406
"1537",1841.90002441406,1843.30004882812,1830.69995117188,1835.30004882812,184,1835.30004882812
"1538",1842.59997558594,1851.09997558594,1837,1840.59997558594,543,1840.59997558594
"1539",1840.5,1845,1820.90002441406,1824.90002441406,602,1824.90002441406
"1540",1825,1827.5,1809.19995117188,1821.59997558594,259,1821.59997558594
"1541",1820.90002441406,1823.40002441406,1787.30004882812,1797.19995117188,1141,1797.19995117188
"1542",1785.80004882812,1789.69995117188,1768.80004882812,1771.09997558594,614,1771.09997558594
"1543",1776.09997558594,1784.59997558594,1766,1773.40002441406,587,1773.40002441406
"1544",1764.30004882812,1787.59997558594,1764.30004882812,1775.80004882812,118,1775.80004882812
"1545",1784,1807.80004882812,1784,1806.69995117188,165,1806.69995117188
"1546",1809.59997558594,1811.30004882812,1796.40002441406,1804.40002441406,569,1804.40002441406
"1547",1805.80004882812,1805.80004882812,1796.40002441406,1796.40002441406,1500,1796.40002441406
"1548",1801.5,1802,1766.69995117188,1774.40002441406,1049,1774.40002441406
"1549",1768.09997558594,1768.19995117188,1718.80004882812,1728.09997558594,1593,1728.09997558594
"1550",1737.09997558594,1747,1720.30004882812,1722.5,407,1722.5
"1551",1709.40002441406,1733.09997558594,1708.69995117188,1733.09997558594,867,1733.09997558594
"1552",1730,1732.40002441406,1703.5,1715.30004882812,501,1715.30004882812
"1553",1706.5,1717.40002441406,1700.19995117188,1700.19995117188,521,1700.19995117188
"1554",1690.59997558594,1701,1685,1698,302,1698
"1555",1704.69995117188,1705.40002441406,1673.69995117188,1677.69995117188,1290,1677.69995117188
"1556",1686.19995117188,1717.5,1685.19995117188,1716.59997558594,335,1716.59997558594
"1557",1713.59997558594,1722.90002441406,1711,1721.5,412,1721.5
"1558",1725.59997558594,1737.5,1720.19995117188,1722.30004882812,18,1722.30004882812
"1559",1715.90002441406,1722.5,1699,1719.5,80,1719.5
"1560",1729.5,1731.90002441406,1722.80004882812,1728.90002441406,147,1728.90002441406
"1561",1732.30004882812,1733.90002441406,1726,1730.59997558594,729,1730.59997558594
"1562",1735.30004882812,1750.09997558594,1725.59997558594,1726.80004882812,488,1726.80004882812
"1563",1745.80004882812,1750.30004882812,1721.80004882812,1732.19995117188,138,1732.19995117188
"1564",1742.19995117188,1742.19995117188,1733.59997558594,1741.40002441406,13,1741.40002441406
"1565",1737.80004882812,1737.80004882812,1737.80004882812,1737.80004882812,51,1737.80004882812
"1566",1724.69995117188,1724.69995117188,1724.69995117188,1724.69995117188,6,1724.69995117188
"1567",1727.5,1732.90002441406,1727.5,1732.90002441406,26,1732.90002441406
"1568",1732.69995117188,1733.19995117188,1724.5,1724.90002441406,15,1724.90002441406
"1569",1721.30004882812,1732.19995117188,1721.30004882812,1732.19995117188,33,1732.19995117188
"1570",1712.09997558594,1712.09997558594,1712.09997558594,1712.09997558594,135457,1712.09997558594
"1571",1711,1712.59997558594,1676.5,1683.90002441406,25316,1683.90002441406
"1572",1683.69995117188,1713.80004882812,1676.5,1713.80004882812,762,1713.80004882812
"1573",1706.80004882812,1728.80004882812,1706.40002441406,1726.5,720,1726.5
"1574",1727.90002441406,1729.69995117188,1721.90002441406,1727,275,1727
